GO ID	GO term	genes	SpkBC1	SpkBC2	35S-C1	35S-C2	SpkBC	35S-C
GO:0004496	mevalonate kinase activity	1	1.13920945200823	1.02446958361927	0.958707283873102	1.14934034351073	1.08031728346538	1.04970517716783
GO:0016773	phosphotransferase activity%2C alcohol group as acceptor	52	0.931618792055119	0.84999296839319	0.795929372151984	0.942165075520884	0.889870452633308	0.865965852111308
GO:0008199	ferric iron binding	3	0.871408991250259	0.720620600949096	0.699979728599837	0.776736230804699	0.792436288257426	0.737359895866552
GO:0008146	sulfotransferase activity	20	1.3032929300923	1.17829255115775	1.12658767407992	1.25438491865912	1.23921763685977	1.18877019979183
GO:0045300	acyl-[acyl-carrier-protein] desaturase activity	7	1.0939898712396	1.01581284636235	0.926309513523736	1.1937528891331	1.05417691351854	1.05156295959892
GO:0046914	transition metal ion binding	9	1.07931816540523	1.01534775480406	0.932751635667725	1.1590406267564	1.04684443732746	1.03975816438842
GO:0000156	two-component response regulator activity	28	1.50521819208238	1.32482882531228	1.27589363362032	1.44696768674344	1.41214604388327	1.35874090965506
GO:0004056	argininosuccinate lyase activity	1	0.832088205499843	0.774004089518201	0.715949622323076	0.880242426651806	0.802520824587586	0.793857186724481
GO:0004452	isopentenyl-diphosphate delta-isomerase activity	2	1.31302504606279	1.23171938422243	1.13638089019614	1.36488517769748	1.27172261173775	1.24540332151772
GO:0030247	polysaccharide binding	6	0.565762666840693	0.560853288896711	0.509709738177356	0.548200463107868	0.563302629527483	0.528604875610712
GO:0004400	histidinol-phosphate transaminase activity	1	0.947583984169197	0.955101804353005	0.891656136524401	1.09923182573852	0.951335468200366	0.990018587139996
GO:0017089	glycolipid transporter activity	6	0.924774351092398	0.87113948301036	0.820271237554818	0.95215370374361	0.897556377121723	0.883755790313237
GO:0051861	glycolipid binding	6	0.924774351092398	0.87113948301036	0.820271237554818	0.95215370374361	0.897556377121723	0.883755790313237
GO:0048037	cofactor binding	24	1.03982565432803	1.00187572548434	0.868982416012754	1.05217197177484	1.02067432700501	0.956200262546401
GO:0004351	glutamate decarboxylase activity	5	1.74353249115616	1.6812641413728	1.52167106306174	1.77320991563801	1.71211525800667	1.64263270920815
GO:0016831	carboxy-lyase activity	18	1.25236612934684	1.16232250340906	1.07816586500844	1.27027757018424	1.20650459371158	1.17028625355445
GO:0030410	nicotianamine synthase activity	3	8.55189935367083	7.85895908135519	7.22961032134918	8.69373215886471	8.19811119029054	7.92794397979537
GO:0004781	sulfate adenylyltransferase (ATP) activity	2	0.551999178371975	0.507741778423323	0.489079078212097	0.577421635972638	0.529408202160487	0.531417765473849
GO:0004765	shikimate kinase activity	6	1.05642497454058	0.981686187246466	0.908706383703622	1.10078406977604	1.01837017109138	1.00014474516679
GO:0016846	carbon-sulfur lyase activity	5	1.150713788882	1.0089521302701	0.92284383738053	1.11662170528097	1.07750412000311	1.01511943110349
GO:0016757	transferase activity%2C transferring glycosyl groups	67	0.869272635851984	0.799334778004581	0.73773293247432	0.882057450571932	0.833570542548261	0.80667393017331
GO:0033897	ribonuclease T2 activity	6	0.622154022170455	0.581534716517542	0.5272683140563	0.599147663638307	0.601501590116888	0.562060119984812
GO:0008601	protein phosphatase type 2A regulator activity	12	0.922656326296131	0.847827955772293	0.79015707395276	0.967879394493741	0.884451144498113	0.874515151551043
GO:0004252	serine-type endopeptidase activity	99	0.97470239530259	0.870738561918857	0.818703584523242	0.958332939946714	0.921255101470077	0.88577119681161
GO:0015018	galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity	10	1.0875542218519	0.978420797058569	0.9112947282014	1.0789483305413	1.03154528188963	0.99158455293736
GO:0000179	rRNA (adenine-N6%2CN6-)-dimethyltransferase activity	4	1.29606389619991	1.13914881022783	1.04458515872615	1.24951024253239	1.21507598335881	1.14246218975756
GO:0008649	rRNA methyltransferase activity	6	1.19729833528044	1.08801919938778	0.998669670701125	1.17392091887225	1.14135164440243	1.08275538210591
GO:0016433	rRNA (adenine) methyltransferase activity	2	1.20569949699398	1.08914105183145	1.02540852434682	1.21241394717764	1.14593927341228	1.11499757689106
GO:0016756	glutathione gamma-glutamylcysteinyltransferase activity	2	1.09919254428965	1.0225698167827	0.949603372552315	1.16289456309606	1.0601891900143	1.0508513686715
GO:0004506	squalene monooxygenase activity	2	1.38434433509135	1.31982665123647	1.22770473055926	1.45241800602836	1.3517006132801	1.3353428236788
GO:0050307	sucrose-phosphate phosphatase activity	2	0.951071510846667	0.871078845623297	0.811737386635187	0.992972855586508	0.910196832434348	0.897793512336479
GO:0016165	lipoxygenase activity	5	0.872309027221393	0.839613491299459	0.813579053787172	0.887727628439324	0.855805134266784	0.849845047032926
GO:0004075	biotin carboxylase activity	2	0.954000044316025	0.890876010676652	0.83004649419616	0.999179920791387	0.921897908483152	0.910695223619893
GO:0016874	ligase activity	20	1.01478196699159	0.953328164969831	0.880149437396306	1.08310627701492	0.983575228661524	0.976368465465315
GO:0005375	copper ion transmembrane transporter activity	5	0.651178773892454	0.60709911422678	0.581965127728392	0.682622677681116	0.628752778787808	0.630287707167915
GO:0004030	aldehyde dehydrogenase [NAD(P)+] activity	5	0.881149566021834	0.977395873967494	0.800856618971047	0.873938406029625	0.928025834865597	0.836599878700584
GO:0016620	oxidoreductase activity%2C acting on the aldehyde or oxo group of donors%2C NAD or NADP as acceptor	35	1.26846070416715	1.22407465553948	1.08904570215696	1.31274273735564	1.24607006204257	1.19567421823627
GO:0016872	intramolecular lyase activity	7	1.11492769215003	0.921595478722958	0.931538053706354	1.02907766666922	1.01366282371827	0.979093972365126
GO:0005338	nucleotide-sugar transmembrane transporter activity	2	0.835072775865928	0.780698665093566	0.90209218705633	0.887718991073731	0.807428140068519	0.894876732376667
GO:0005351	sugar:hydrogen symporter activity	7	0.799141282579701	0.765921002519121	0.74029560231412	0.838544610368589	0.782354837850358	0.787890149322908
GO:0046554	malate dehydrogenase (NADP+) activity	1	1.46008618445964	1.29815699528944	1.18629417183045	1.42100241643261	1.37674292955575	1.29835545393817
GO:0004418	hydroxymethylbilane synthase activity	1	0.616831653664907	0.585921199195249	0.539991649565604	0.65065023699903	0.601177795844899	0.592744206861069
GO:0008812	choline dehydrogenase activity	4	2.01908721023636	1.13358972598678	1.42060077878133	1.73547884175475	1.51288351084782	1.57016642243914
GO:0004550	nucleoside diphosphate kinase activity	5	0.914733517756378	0.846883751915725	0.79255939440947	0.96728155710752	0.88015507356408	0.87557300388065
GO:0005315	inorganic phosphate transmembrane transporter activity	11	0.566152161727215	0.544257419683446	0.497074966799094	0.565759041129572	0.555096851630289	0.530306191351534
GO:0016987	sigma factor activity	4	1.13721705716047	1.01881441530658	0.934236491917868	1.15414732482567	1.07638893118037	1.03838651180643
GO:0005089	Rho guanyl-nucleotide exchange factor activity	11	1.29196361397196	1.10423506027616	1.03258266598051	1.34013139439947	1.19441681131376	1.17634877820873
GO:0004664	prephenate dehydratase activity	6	1.04836454172876	0.973837627550406	0.874416887673259	1.00681491509048	1.01041419137159	0.938283520326575
GO:0004221	ubiquitin thiolesterase activity	37	0.819463265568051	0.756731908066536	0.694400608871832	0.815105298751781	0.787473174491517	0.752336105572432
GO:0016780	phosphotransferase activity%2C for other substituted phosphate groups	6	0.803025417467681	0.72596515993152	0.662420014536227	0.810730552342295	0.763523723024374	0.732832957956686
GO:0004568	chitinase activity	17	1.04238043273635	0.975727309845431	0.867716284161441	1.10980389582004	1.00850337404957	0.981323041933111
GO:0008061	chitin binding	10	1.36791784027926	1.29425405815475	1.11776204310126	1.52498219255163	1.33057627214817	1.30559075182063
GO:0008318	protein prenyltransferase activity	3	1.31059799561994	1.16348916686933	1.04197650912209	1.24711988304321	1.23485487812311	1.1399428153158
GO:0004001	adenosine kinase activity	2	1.07245809160251	1.02537613214849	0.941412054371094	1.17285656445965	1.04865291200603	1.05078128448816
GO:0008898	homocysteine S-methyltransferase activity	4	0.775017709720195	0.705880157508973	0.646800057544299	0.766311355746806	0.739641550353639	0.704024309945249
GO:0050242	pyruvate%2C phosphate dikinase activity	1	0.888961564019229	0.83922127629868	0.805978090250684	0.976772764655311	0.863733441714912	0.887275294069303
GO:0004459	L-lactate dehydrogenase activity	2	0.291945173180427	0.262727059217773	0.232408346151215	0.30968180496027	0.276951072939819	0.268277162881859
GO:0008236	serine-type peptidase activity	23	1.00623167026715	0.918175978626532	0.853512830717687	1.052257103215	0.961195999041064	0.947689262790199
GO:0070008	serine-type exopeptidase activity	3	2.05683750747668	1.87929734523708	1.70957806071014	2.19801195907363	1.96606441079253	1.93847182657133
GO:0016884	carbon-nitrogen ligase activity%2C with glutamine as amido-N-donor	17	0.880131883861927	0.833874539955552	0.753088078382894	0.85404141308756	0.856691058524353	0.801977809319885
GO:0018580	nitronate monooxygenase activity	1	0.941882640339048	0.840608972016316	0.809929240986238	0.968924834901568	0.889806157573334	0.885867121020158
GO:0008121	ubiquinol-cytochrome-c reductase activity	11	1.03608510380692	0.984710305086385	0.919762419826484	1.0985343957374	1.01007112554769	1.00518190099407
GO:0004834	tryptophan synthase activity	6	1.1236550791788	0.985926278005618	0.954575104108786	1.10798989069488	1.05254029375452	1.02842577041882
GO:0003899	DNA-directed RNA polymerase activity	44	0.834437548500253	0.766099585923908	0.718177391202015	0.856942469892616	0.799538779788326	0.784497742149517
GO:0015450	P-P-bond-hydrolysis-driven protein transmembrane transporter activity	13	0.755148062936348	0.670719451915238	0.704383471085588	0.802123438707254	0.711682861173094	0.751666476567715
GO:0004499	flavin-containing monooxygenase activity	21	1.18679979724323	1.05777337219843	0.980383329857439	1.13681218170289	1.12043082055716	1.05570436776608
GO:0050661	NADP binding	42	1.21729096715148	1.09921813852359	1.00846503326677	1.20206113093211	1.15674902677885	1.10101617535535
GO:0008233	peptidase activity	16	0.959170712219842	0.858759501195285	0.784909358457382	0.93581371032379	0.907577524174678	0.8570466375909
GO:0005092	GDP-dissociation inhibitor activity	3	0.927301758432739	0.848437161621511	0.777525094519002	0.938154999081573	0.886993388865616	0.854072042824476
GO:0005093	Rab GDP-dissociation inhibitor activity	4	0.792411726927373	0.730281132307457	0.665275842241106	0.800596617631983	0.760712385329849	0.729806542236022
GO:0016668	oxidoreductase activity%2C acting on a sulfur group of donors%2C NAD(P) as acceptor	4	0.891482232409505	0.829047071075789	0.765472060015249	0.924349430583569	0.85969804797685	0.841168034819873
GO:0005249	voltage-gated potassium channel activity	16	0.987679504971042	0.902343376057516	0.830927033914732	0.975126813562979	0.944047699524969	0.900144005637215
GO:0003978	UDP-glucose 4-epimerase activity	7	0.669129485173575	0.62551103729589	0.56465327998949	0.688601984412948	0.646952763620488	0.623555425849253
GO:0004635	phosphoribosyl-AMP cyclohydrolase activity	1	1.06003073668527	0.99415794434337	0.90986365401555	1.15028270412472	1.02656610996264	1.02303490865454
GO:0004636	phosphoribosyl-ATP diphosphatase activity	1	1.06003073668527	0.99415794434337	0.90986365401555	1.15028270412472	1.02656610996264	1.02303490865454
GO:0005200	structural constituent of cytoskeleton	5	1.99323692681604	1.78693546472801	1.89096037435527	1.94974258468958	1.8872693909808	1.92012654995472
GO:0004842	ubiquitin-protein ligase activity	72	0.858890657374698	0.794387770034396	0.706739308305197	0.836124926398176	0.826009826827298	0.768714740420256
GO:0003779	actin binding	41	1.10853164177365	1.02854667386026	0.953990947722242	1.13793314387654	1.0677904911616	1.04191070556518
GO:0005097	Rab GTPase activator activity	14	0.969273032175195	0.884758598450544	0.828697848164808	0.992737740315804	0.926052185064769	0.907016884733521
GO:0008408	3'-5' exonuclease activity	16	1.25319763281872	1.16726858796401	1.07284693818646	1.25252290570772	1.20947022753772	1.15920893906014
GO:0008171	O-methyltransferase activity	34	0.997907303046215	0.932375880639916	0.83647451833809	0.946808646392593	0.964585247904361	0.889933315731905
GO:0008430	selenium binding	3	1.06494381250644	0.958059021858192	0.902746411027239	1.09636685965157	1.01008862350977	0.994857400696029
GO:0004181	metallocarboxypeptidase activity	2	0.991400746456667	0.880431680752873	0.839371276356367	0.993584833166399	0.934270103076458	0.913228651315326
GO:0008425	2-polyprenyl-6-methoxy-1%2C4-benzoquinone methyltransferase activity	2	1.17368625239727	1.07622802863775	1.04330738965387	1.24469377701189	1.12390125974516	1.13956053608955
GO:0004523	ribonuclease H activity	4	0.810230794962707	0.758910287162981	0.698663231490145	0.864701167943157	0.784150805185736	0.777261160915987
GO:0016161	beta-amylase activity	10	1.36311847414594	1.21164526972627	1.07117029043252	1.2716428871015	1.28515215102159	1.16711014077634
GO:0004396	hexokinase activity	8	0.691029833871218	0.612602100106736	0.575385392601516	0.666235145751281	0.650635326020588	0.619146162794399
GO:0005536	glucose binding	8	0.691029833871218	0.612602100106736	0.575385392601516	0.666235145751281	0.650635326020588	0.619146162794399
GO:0004018	N6-(1%2C2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	1	0.842544556669797	0.749249478479792	0.709114815568033	0.877078405204442	0.794528835021633	0.788637617379017
GO:0030598	rRNA N-glycosylase activity	15	0.801131795121993	0.903143754534441	0.713090546065521	0.796335527059876	0.850609885507682	0.753564420499337
GO:0016798	hydrolase activity%2C acting on glycosyl bonds	11	1.2691930519266	1.12588459906922	1.05319067187895	1.26047797684034	1.19539320326402	1.15218212419612
GO:0003774	motor activity	11	0.91310745683292	0.846367712307377	0.812517469462822	0.932079317275112	0.879104470089013	0.870247509741343
GO:0050311	sulfite reductase (ferredoxin) activity	1	0.771360751369036	0.718183563175869	0.668895284255064	0.807148310132337	0.744297395475914	0.734777312076226
GO:0004602	glutathione peroxidase activity	5	0.98494140548958	0.90658564882185	0.853136937468593	1.01774439183406	0.944951714717359	0.93181292842241
GO:0051903	S-(hydroxymethyl)glutathione dehydrogenase activity	1	1.50956506998823	1.49061789699631	1.3980036418502	1.7069050529158	1.50006156873808	1.54475223912082
GO:0004163	diphosphomevalonate decarboxylase activity	2	2.22609009298786	2.05747511033434	1.89043735022725	2.32172746239837	2.1401226506171	2.095013200905
GO:0047632	agmatine deiminase activity	1	0.998962353421308	0.904386418841627	0.840348387926417	1.03323797625218	0.950498808714825	0.931815361371485
GO:0042286	glutamate-1-semialdehyde 2%2C1-aminomutase activity	1	1.05893364816586	1.02507813367392	0.960169952196499	1.11852412332843	1.04186838312062	1.03632680850535
GO:0004478	methionine adenosyltransferase activity	4	1.51186411916663	1.33695296152536	1.37474123136619	1.48677796411345	1.42172121442418	1.42966253680841
GO:0000774	adenyl-nucleotide exchange factor activity	4	0.86990993781066	0.78536822181515	0.726208393983154	0.888415326834801	0.826558903525747	0.803227656203843
GO:0042803	protein homodimerization activity	8	0.956582027394868	0.876377262614035	0.812125364137895	0.970399507350962	0.915601845036421	0.887742109661716
GO:0008081	phosphoric diester hydrolase activity	30	1.01208595366539	0.921199320617829	0.851956286278456	1.00658358176978	0.965573867150207	0.926048168376486
GO:0008889	glycerophosphodiester phosphodiesterase activity	12	0.892742084580313	0.853521600046082	0.800150302982892	0.919179880410624	0.872911594870559	0.857602506879696
GO:0003909	DNA ligase activity	2	1.03917233865713	0.947656603793388	0.898405835566853	1.07414976421702	0.992360080418315	0.982355544823427
GO:0003910	DNA ligase (ATP) activity	2	1.03917233865713	0.947656603793388	0.898405835566853	1.07414976421702	0.992360080418315	0.982355544823427
GO:0004707	MAP kinase activity	15	0.806666085354083	0.750857633859202	0.678150679282847	0.823674363562299	0.7782617735463	0.747378972916445
GO:0004615	phosphomannomutase activity	1	0.453415542115425	0.402522238609682	0.386264907938443	0.466919646894803	0.427211702827443	0.424681850827736
GO:0016746	transferase activity%2C transferring acyl groups	49	0.92138299793888	0.841340702682391	0.77588152205663	0.935637640062542	0.880452735202467	0.852023448189778
GO:0042802	identical protein binding	38	1.20781655570889	1.03913569895403	1.0058470308688	1.13372299167386	1.12030589609481	1.06787260710388
GO:0004571	mannosyl-oligosaccharide 1%2C2-alpha-mannosidase activity	4	0.706963664782007	0.650507227657323	0.620016564665238	0.754403863617319	0.678148194447058	0.683917313635349
GO:0000150	recombinase activity	2	1.26360987306857	1.20402252538589	1.14495865077907	1.36638804661427	1.23345642423013	1.25078288055606
GO:0003690	double-stranded DNA binding	4	1.1994746937598	1.10955445100995	1.04288501989355	1.27378859830186	1.15363880193715	1.15256889064394
GO:0003697	single-stranded DNA binding	15	1.0833641149963	1.00232118847344	0.924315522591528	1.06567736263326	1.04205508841546	0.99248281010621
GO:0008373	sialyltransferase activity	5	1.13795995756933	0.996402275862233	0.900891431454512	1.12500805109263	1.06483139114236	1.00673239420746
GO:0016307	phosphatidylinositol phosphate kinase activity	15	1.10919867301624	0.992448930964335	0.914967928868633	1.0888139956763	1.04920114242314	0.998113163197004
GO:0008374	O-acyltransferase activity	15	1.04930918874836	0.880436195368383	0.847575613458137	0.951699167543549	0.961171051325774	0.898129726575355
GO:0004623	phospholipase A2 activity	3	1.11509920733962	1.05973714694173	0.975269235970042	1.15337509021097	1.08706579954622	1.06059004474723
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	1	1.08307778752345	0.940750605737534	0.880461746780364	1.088896838376	1.00940877976841	0.979148616084478
GO:0004045	aminoacyl-tRNA hydrolase activity	8	0.723949037180955	0.642744724984965	0.587613267553259	0.716316506006787	0.68213959334289	0.648781228687284
GO:0004792	thiosulfate sulfurtransferase activity	2	1.07644648071225	1.02723039540962	0.957438025386352	1.15991434792109	1.05155054277925	1.05382451237901
GO:0004819	glutamine-tRNA ligase activity	2	0.833127940827554	0.744410753104996	0.693318551218062	0.850636384023597	0.787521045981791	0.767959624840142
GO:0035091	phosphatidylinositol binding	7	0.816715453411724	0.723300277145083	0.671540453276984	0.821547011369615	0.768589951665627	0.742766485783724
GO:0004970	ionotropic glutamate receptor activity	11	0.887053451708105	0.817253898826924	0.769546151846029	0.889513755513086	0.851438718802668	0.827358379161779
GO:0005234	extracellular-glutamate-gated ion channel activity	11	0.887053451708105	0.817253898826924	0.769546151846029	0.889513755513086	0.851438718802668	0.827358379161779
GO:0016847	1-aminocyclopropane-1-carboxylate synthase activity	12	1.48029260986355	1.34443004572251	1.25517777102633	1.47176123016547	1.410726713847	1.35916223474685
GO:0008060	ARF GTPase activator activity	14	1.13974364652088	1.05207694978837	0.958618334777728	1.12579694077048	1.09503334158023	1.03885012810282
GO:0016779	nucleotidyltransferase activity	40	1.01863349702952	0.927096782013415	0.880258826875295	1.03083139925439	0.971787958943278	0.952574636558148
GO:0008271	secondary active sulfate transmembrane transporter activity	9	0.993392364891756	0.914947691630755	0.914545583950913	0.977456187779196	0.953363546157146	0.945477784000744
GO:0048038	quinone binding	14	1.01931804802132	0.937008070974316	0.880590831762491	1.0235091984983	0.977296903650966	0.949364427615748
GO:0004857	enzyme inhibitor activity	57	1.19089357223172	1.1105491602522	1.09569010356941	1.14102263387094	1.15001993747573	1.1181266510915
GO:0004012	phospholipid-translocating ATPase activity	7	0.755477034277949	0.692012277493689	0.637350759273374	0.768089128217243	0.723048672694212	0.699672915767706
GO:0004527	exonuclease activity	16	1.00387193247624	0.922133687786435	0.84274905695575	1.01407728497858	0.962135191727032	0.924452635669314
GO:0004427	inorganic diphosphatase activity	15	0.851921351662707	0.796296252159225	0.735879730432546	0.885461772197611	0.823639350361209	0.807213336258205
GO:0009678	hydrogen-translocating pyrophosphatase activity	7	0.870550287437531	0.830613062767438	0.773763664793578	0.900341222003981	0.850347247035916	0.834656410448352
GO:0015079	potassium ion transmembrane transporter activity	26	0.942842647460433	0.885428588534961	0.831868093449367	0.960896376920417	0.913684756659241	0.89405762514012
GO:0000976	transcription regulatory region sequence-specific DNA binding	9	1.13259193401968	1.0191961948352	0.904854791892495	1.15610374484002	1.0743990829547	1.0227932408084
GO:0004815	aspartate-tRNA ligase activity	2	0.806253911167316	0.764005518983696	0.688436133715667	0.860419119253731	0.78484548659849	0.769638624182855
GO:0004556	alpha-amylase activity	8	0.533597637021386	0.504903353839042	0.545550936222393	0.497878318475099	0.519052248364926	0.521169821429562
GO:0001104	RNA polymerase II transcription cofactor activity	12	0.997957644383963	0.905823968837611	0.856911802654716	1.03631489657875	0.950775448866721	0.942353684210567
GO:0051743	red chlorophyll catabolite reductase activity	2	0.430082896208748	0.366662941643886	0.362956246679796	0.408648121066845	0.397108876600135	0.385125159182275
GO:0004129	cytochrome-c oxidase activity	10	0.797236912874826	0.746034968755551	0.714808432276034	0.84707397544966	0.771211135414513	0.77813599095081
GO:0004175	endopeptidase activity	22	0.893244794211763	0.824555817923403	0.772972970309525	0.923673182320669	0.858213372010191	0.844970060613782
GO:0004298	threonine-type endopeptidase activity	23	0.886891160221907	0.818102884552553	0.767230329241479	0.915991219657557	0.851802921139452	0.838317508489577
GO:0000062	fatty-acyl-CoA binding	5	0.866581293285665	0.822562035673829	0.771268922215228	0.935212197059458	0.844284829119839	0.849293885100195
GO:0008312	7S RNA binding	7	0.69679331260254	0.637620635380876	0.58638474354266	0.715124275233934	0.66655066927487	0.647563097106514
GO:0004830	tryptophan-tRNA ligase activity	2	0.906027502141042	0.834873113651409	0.780931174433257	0.962610273091551	0.869722945406352	0.867025011800065
GO:0009029	tetraacyldisaccharide 4'-kinase activity	1	0.927473576771977	0.818820914890287	0.754939277345644	0.913370727390198	0.871455542565998	0.830385113597674
GO:0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	1	0.927569271067818	0.838702301532081	0.810151025252732	1.00396703911377	0.882017280145357	0.901867465905034
GO:0004823	leucine-tRNA ligase activity	2	0.784294714205054	0.681414354124109	0.668345139071668	0.791931425031447	0.731046972583151	0.727518740925529
GO:0070569	uridylyltransferase activity	2	0.904228976187969	0.799474972651877	0.760679157893565	0.953598472949346	0.850240222530616	0.851693890650683
GO:0016633	galactonolactone dehydrogenase activity	2	1.03279923289714	0.958191384154216	0.876893485984506	1.03532862729164	0.994796123094134	0.952823661085995
GO:0016899	oxidoreductase activity%2C acting on the CH-OH group of donors%2C oxygen as acceptor	2	1.03279923289714	0.958191384154216	0.876893485984506	1.03532862729164	0.994796123094134	0.952823661085995
GO:0003950	NAD+ ADP-ribosyltransferase activity	9	1.28750771177401	1.15733112931012	1.10608881101343	1.31311225940771	1.22068536243493	1.20516338217498
GO:0047134	protein-disulfide reductase activity	5	0.723478884011066	0.670656583908549	0.649682375893348	0.704231407172113	0.696567209162785	0.676407224821183
GO:0016151	nickel ion binding	2	0.979253858372889	0.864548146338483	0.806217398946653	0.99040579742112	0.920115268893571	0.893578416200023
GO:0003843	1%2C3-beta-D-glucan synthase activity	9	0.895440256431775	0.84694647366121	0.776759436555781	0.945951059798224	0.870855882198186	0.857191001013317
GO:0004747	ribokinase activity	3	0.963855495033215	0.882231186593722	0.8334968151806	1.00654577384926	0.92214064929816	0.915943610074798
GO:0004742	dihydrolipoyllysine-residue acetyltransferase activity	4	0.722388218087538	0.647877170581026	0.598100131008019	0.752338705170734	0.684119020928101	0.670800922871323
GO:0016868	intramolecular transferase activity%2C phosphotransferases	6	1.00723376015982	0.967966993434469	0.903445759216574	1.05791759847497	0.987405202795485	0.977635498507904
GO:0044183	protein binding involved in protein folding	2	0.683444723388756	0.598344066358176	0.513463669904607	0.688106863319402	0.639480331928564	0.594405480565689
GO:0004124	cysteine synthase activity	9	1.24968313564242	1.04017695726472	1.15111295627693	1.14786819587328	1.14012788825534	1.14948943116845
GO:0009982	pseudouridine synthase activity	21	0.777093075847798	0.747732194026061	0.706350317307685	0.784819307965723	0.762271284101752	0.744551789475243
GO:0004096	catalase activity	4	1.13788730875296	1.03716681970629	0.997071710727892	1.12150903383659	1.08636041956777	1.05746155058434
GO:0008083	growth factor activity	6	0.791829890552885	0.748532479968847	0.836600191701194	1.00390133756366	0.769876867874994	0.916440969978341
GO:0016762	xyloglucan:xyloglucosyl transferase activity	21	0.928344053717127	0.827219165714386	0.768636596151451	0.927989319043887	0.876324137298405	0.844562935165164
GO:0005385	zinc ion transmembrane transporter activity	10	2.83568604358101	2.60075886682606	2.33359406739213	2.813538821159	2.71568326970916	2.56235389855384
GO:0046873	metal ion transmembrane transporter activity	22	1.73361965195609	1.61046345678703	1.47874689667804	1.73258801406449	1.67090726775699	1.60064335472316
GO:0004722	protein serine/threonine phosphatase activity	39	1.10561133383866	0.992303905402889	0.924997706242403	1.12375137656477	1.04742658187856	1.01954276306056
GO:0004721	phosphoprotein phosphatase activity	8	0.850358858871108	0.762166370556318	0.720932240479569	0.867347368653251	0.805055852184309	0.790758295408431
GO:0003968	RNA-directed RNA polymerase activity	5	1.36896765199764	1.30653501071384	1.19125948793888	1.4187278261365	1.3373870665853	1.30002807034618
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	1	1.01688003768231	0.909234431792006	0.843696518368476	1.05408229782885	0.961552049169835	0.943040595495252
GO:0016810	hydrolase activity%2C acting on carbon-nitrogen (but not peptide) bonds	12	0.908845401760647	0.847787633090517	0.776041463264743	0.929354726435575	0.877785789360855	0.849245430835556
GO:0009011	starch synthase activity	5	1.39661753138572	1.29606083963591	1.23124987101913	1.45656782772081	1.34540004845325	1.33917846085272
GO:0008080	N-acetyltransferase activity	31	0.941519970049275	0.87168609222384	0.768111294002359	0.948763291999026	0.905930385539065	0.853671950997167
GO:0046933	hydrogen ion transporting ATP synthase activity%2C rotational mechanism	15	1.03642262290969	0.935684541382008	0.860629159158848	1.09171187521479	0.984766280187939	0.969308554181709
GO:0046961	proton-transporting ATPase activity%2C rotational mechanism	18	0.969126264187909	0.880546500465745	0.817751794696686	0.996431600244458	0.923775265115983	0.90268141079364
GO:0016655	oxidoreductase activity%2C acting on NADH or NADPH%2C quinone or similar compound as acceptor	4	0.966659585535319	0.925311467641586	0.87136614720305	0.963054026949973	0.945759588797012	0.916063686111277
GO:0003913	DNA photolyase activity	6	1.11256701666931	1.00837157865928	1.39584049804863	1.25821288677107	1.05918882120379	1.32524129973441
GO:0004150	dihydroneopterin aldolase activity	3	0.732122510444474	0.713258860384692	0.686717681971154	0.801468848471749	0.722629135491786	0.741877907606508
GO:0004348	glucosylceramidase activity	4	1.15875733979149	1.02478186250117	0.960535001850566	1.14200850929039	1.08971257901266	1.04734862657312
GO:0003998	acylphosphatase activity	1	1.56944560037538	1.36581740420641	1.31795379178033	1.56811522351479	1.46409566488938	1.43760335446874
GO:0008565	protein transporter activity	17	0.918053937772283	0.839454165992753	0.786421876372602	0.939834567028362	0.877874821753645	0.859713012395576
GO:0004143	diacylglycerol kinase activity	12	0.844205003983648	0.783204156144905	0.725623851541666	0.901690519338687	0.813132749161119	0.80888079934014
GO:0003746	translation elongation factor activity	21	0.914369010813843	0.855618269827694	0.819979535830176	0.93496952803289	0.884505981334553	0.875588875906819
GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity	6	1.00246504864133	0.935705040521479	0.863260492098091	1.05920997890354	0.968509989086485	0.956229118790828
GO:0042578	phosphoric ester hydrolase activity	14	1.03219704955494	0.912223115044025	0.84651616659034	0.997448891802446	0.970357670080606	0.918888792106199
GO:0009496	plastoquinol-plastocyanin reductase activity	1	1.46250164556489	1.36962156428648	1.28189129325791	1.55165636168023	1.4152998945701	1.41033853388686
GO:0016679	oxidoreductase activity%2C acting on diphenols and related substances as donors	3	1.15277083136649	1.11085279549639	1.02862917682571	1.24525948639902	1.13161773607087	1.13177305164464
GO:0045158	electron transporter%2C transferring electrons within cytochrome b6/f complex of photosystem II activity	1	1.46250164556489	1.36962156428648	1.28189129325791	1.55165636168023	1.4152998945701	1.41033853388686
GO:0004455	ketol-acid reductoisomerase activity	4	1.19681975538467	1.12160013628777	1.04035072300497	1.22836869870955	1.15859967234215	1.13045754622593
GO:0005543	phospholipid binding	11	0.892194810654916	0.819960379599565	0.763327600541502	0.892521814750439	0.855315377870273	0.825400833101348
